id,userId,eventId,status,grading_status,verified_date,quarter,number_idea_submitted_student,number_idea_submitted_faculty,number_applications_selected,financial_year,event_driven,activity_name,event_type,event_theme,activity_lead,from_date,to_date,days,internal_participant,student_participants,faculty_participants,expenditure_amount,faculty_member,student_member,remark,session_type,video,resolution_report,quarterly_plan,report,photo1,photo2,month,other,otherProgramType,Objective,descriptions,benefit_learning,totalmarks,twitter_url,facebook_url,instagram_url,verified,expected_level,comments,super_evaluator_status,created_date,flag_check,acadmic_year,activity_duration,verifiedBy,status_eval_1,duration,linkedin_url,review_request,Overall Score,Status,Requirements Not Met
312500,IC201811139,C24-25240240,Submitted,0,,Quarter I,,,,2024-25,1,From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder,Level 1 - Expert Talk,Entrepreneurship & Startup,,11/27/2024,11/27/2024,0,,20,8,,,,,offline,https://youtu.be/L9aYohWP5xg,,,uploads-2024-25/institutes/monthlyReport/report/2438-03122024065528-IC201811139.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8084-03122024065527-IC201811139.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/8655-03122024065528-IC201811139.jpeg,0,,,"Inspire students with insights on innovation, entrepreneurship, and real-world startup journeys.",,"Learned entrepreneurial insights, problem-solving, and innovation, useful for starting businesses and creating impact in the future.",,0,0,https://www.instagram.com/p/DC1g18hN3ii/?igsh=cWtrYmtmcDNza3g0,,,,,03-12-2024 12:25,,2024-25,2,,submitted,,0,,50,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images
312759,IC201811139,C24-25240239,Submitted,0,,Quarter I,,,,2024-25,1,My Story - Motivational Session by Successful Innovators,Level 1 - Expert Talk,Entrepreneurship & Startup,,11-10-2024,11-10-2024,0,,60,1,,,,,offline,https://youtube.com/shorts/C6rW1RXc2LA?si=_SB3U0DDdK6p1QhI,,,uploads-2024-25/institutes/monthlyReport/report/3178-05122024071549-IC201811139.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4565-05122024071549-IC201811139.png,uploads-2024-25/institutes/monthlyReport/Photograph2/7974-05122024071549-IC201811139.png,0,,,Inspire students with insights on innovation and entrepreneurship strategies.,,"Students gained insights into innovation, boosted confidence through real-life strategies, and learned practical HR and leadership techniques.",,0,https://www.facebook.com/share/p/19aTEy6Qky/,0,,,,,05-12-2024 12:45,,2024-25,2,,submitted,,0,,55,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Event scene is real activity: Image does not depict a real event activity; 20+ participants visible: 20+ participants not visible in images
312931,IC201810576,C24-25240240,Submitted,0,,Quarter I,,,,2024-25,1,From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder,Level 1 - Expert Talk,Entrepreneurship & Startup,,09-04-2024,09-04-2024,0,,42,7,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/2561-22012025044557-IC201810576.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9160-22012025044556-IC201810576.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/8927-22012025044557-IC201810576.jpg,0,,,Exploring space research and biotechnology drives pharmaceutical innovation and technology.,,"Participants gained insights on microgravity's impact on drug discovery, exploring career paths and fostering collaborations.",,0,0,0,,,,,07-12-2024 14:06,,2024-25,3,,submitted,,0,,48,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 1 - Expert Talk - on Entrepreneurship & Startup"". Observed: ""From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; 20+ participants visible: 20+ participants not visible in images"
313068,IC201810217,C24-25240241,Submitted,0,,Quarter I,,,,2024-25,1,Session on Problem Solving and Ideation Workshop,Level 3 - Workshop,Innovation & Design Thinking,,11/23/2024,11/23/2024,0,,160,5,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5173-09122024103419-IC201810217.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5982-09122024103419-IC201810217.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/8911-09122024103419-IC201810217.jpg,0,,,Exposing students to the theme through interaction and insight sharing.,,The sessions helped the students to clear their doubts and focus on their journey ahead.,,0,https://www.facebook.com/brainwaretexibition2020,0,,,,,09-12-2024 16:04,,2024-25,6,,submitted,,0,,47,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 313068 (SHA256 match)
313096,IC201810319,C24-25240243,Submitted,0,,Quarter I,,,,2024-25,1,Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies,Level 2 - Exposure Visit,Innovation & Design Thinking,Institute Council,11/28/2024,11/28/2024,0,0,52,4,2000,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/2148-09122024133149-IC201810319.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8029-09122024133148-IC201810319.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/2123-09122024133149-IC201810319.jpeg,0,,,1.To understand the research methodologies used in geophysics and earth sciences.     2.To gain insi,,The experience not only deepened the students' understanding of their field but also inspired them to consider research-oriented careers and contribut,,0,0,,,,,,09-12-2024 19:01,,2024-25,6,,submitted,,,,54,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 2 - Exposure Visit - on Innovation & Design Thinking"". Observed: ""Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF title does not match expected: Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies; Expert details present: Expert details not found in PDF; Participant info matches: PDF participant information does not match expected (needs 20+ participants); 20+ participants visible: 20+ participants not visible in images"
313160,IC201811102,C24-25240198,Submitted,0,,Quarter I,,,,2024-25,1,Workshop on Entrepreneurship and Innovation as Career Opportunity,Level 1 - Expert Talk,Entrepreneurship & Startup,,11/27/2024,11/27/2024,0,0,102,5,6000,,,Nil,offline,https://drive.google.com/drive/folders/14_EUaEkg-bAvnjNocFal7ulqHnZGgHoP,,,uploads-2024-25/institutes/monthlyReport/report/1061-10122024071750-IC201811102.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2922-10122024071750-IC201811102.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/4761-10122024071750-IC201811102.jpeg,0,,,To gain knowledge on Recent Career Opportunity in AI,,The students might be Understand the importance of learning various languages and Realize how to design a real time applications using AI & education.,,0,https://www.facebook.com/photo?fbid=9195752347114301&set=a.194608553895437,0,,,,,10-12-2024 12:46,,2024-25,2,,submitted,,0,,45,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 1 - Expert Talk - on Entrepreneurship & Startup"". Observed: ""Workshop on Entrepreneurship and Innovation as Career Opportunity"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Event scene is real activity: Image does not depict a real event activity; 20+ participants visible: 20+ participants not visible in images"
313337,IC201810445,C24-25240243,Submitted,0,,Quarter I,,,,2024-25,1,Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies,Level 1 - Expert Talk,IPR & Technology Transfer,,11-04-2024,11-04-2024,0,,65,3,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5101-12122024044613-IC201810445.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7219-12122024044613-IC201810445.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/5861-12122024044613-IC201810445.jpg,0,,,"The visit illuminated some of the challenges faced by the establishment, such as fluctuating raw mat",,"During our visit, we observed the flow of operations in several key departments. Beginning in Raw Materials and Inventory Management",,iicsjce2020,0,0,,,,,12-12-2024 10:16,,2024-25,3,,submitted,,0,,46,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 1 - Expert Talk - on IPR & Technology Transfer"". Observed: ""Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF title does not match expected: Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies; Expert details present: Expert details not found in PDF; Banner/Poster visible: Banner or poster not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 313337 (SHA256 match)"
313407,IC201810687,C24-25240243,Submitted,0,,Quarter I,,,,2024-25,1,Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies,Level 1 - Exposure Visit,Innovation & Design Thinking,,10/23/2024,10/23/2024,0,,148,10,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1330-12122024100835-IC201810687.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5010-12122024100834-IC201810687.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/3943-12122024100835-IC201810687.jpg,0,,,"The curriculum focusses on regulatory compliance and sustainable practices, ensuring that students",,"The curriculum focusses on regulatory compliance and ustainable practices, ensuring that students understand how to utilise drones safely",,0,0,0,,,,,12-12-2024 15:38,,2024-25,3,,submitted,,0,,43,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 1 - Exposure Visit - on Innovation & Design Thinking"". Observed: ""Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF title does not match expected: Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 313407 (SHA256 match)"
313581,IC201810217,C24-25240245,Submitted,0,,Quarter I,,,,2024-25,1,Idea Showcase: Demo Day/Exhibition/Poster Presentation of Ideas/PoC & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 3 - Competition/Hacakthon,Innovation & Design Thinking,,11/19/2024,11/19/2024,0,,40,5,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/3876-14122024075802-IC201810217.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4148-14122024075802-IC201810217.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/9172-14122024075802-IC201810217.jpg,0,,,"Giving them a platform to showcase their ideas,",,Presented and learnt out of box thinking.,,0,https://www.facebook.com/photo/?fbid=609436468091001&set=a.206439748390677,0,,,,,14-12-2024 13:28,,2024-25,6,,submitted,,0,,58,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; 20+ participants visible: 20+ participants not visible in images
314115,IC201810146,C24-25240243,Submitted,0,,Quarter I,,,,2024-25,1,Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies,Level 1 - Exposure Visit,Innovation & Design Thinking,,11-08-2024,11-08-2024,0,,40,1,2000,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5148-20122024065848-IC201810146.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7594-20122024065848-IC201810146.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/7794-20122024065848-IC201810146.jpg,0,,,Explore Technological solutions in alignment with UN SDGs for sustainability,,Hands on problem identification and exposure to emerging technologies for sustainable development goals.,,,,,,,,,20-12-2024 12:28,,2024-25,2,,submitted,,0,,56,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Banner/Poster visible: Banner or poster not visible in images; 20+ participants visible: 20+ participants not visible in images
